Nome,DOB,Fighter_URL
Heather Clark,1980-09-19,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9
Dylan Budka,2000-01-14,http://ufcstats.com/fighter-details/a817e238b2747404
Victor Rodriguez,1992-09-05,http://ufcstats.com/fighter-details/f6e5972c9d16c40e
Drako Rodriguez,1996-06-16,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6
Paddy McCorry,1997-12-09,http://ufcstats.com/fighter-details/b43620395f655046
Ariel Gandulla,1968-05-07,http://ufcstats.com/fighter-details/41904fc4d3f5bffc
George Stork,,http://ufcstats.com/fighter-details/61dd409cb40d1a55
Ryan Hayes,,http://ufcstats.com/fighter-details/a620638435de0628
Marc Cofer,1972-03-03,http://ufcstats.com/fighter-details/e90d9d0681270953
Denzel Freeman,1991-11-10,http://ufcstats.com/fighter-details/b5c19c34f12c917e
Frank Silva,2004-08-25,http://ufcstats.com/fighter-details/79f60d34ad48d7a3
Jansey Silva,1995-05-30,http://ufcstats.com/fighter-details/0d09efd31eb9fadf
Alvin Hines,1991-10-20,http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9
Gabriel Carrasco,,http://ufcstats.com/fighter-details/89ed44801968b8e3
Raul Castillo,,http://ufcstats.com/fighter-details/feeae92f951f49a9
Nayara Maia,1990-07-25,http://ufcstats.com/fighter-details/03b1b79b34eaf217
Vinicius Cenci,1995-11-24,http://ufcstats.com/fighter-details/f21a152aaa3e95c6
Fabio Cherant,1994-11-25,http://ufcstats.com/fighter-details/78a68f1dade6aaf7
Albert Cheng,1985-02-07,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0
Jeisla Chaves,1997-02-02,http://ufcstats.com/fighter-details/8061a3136026a673
Nick Roehrick,1987-07-06,http://ufcstats.com/fighter-details/7195e2a932686f82
Gina Carano,1982-04-16,http://ufcstats.com/fighter-details/899eaba48fa864a6
Gina Mazany,1988-08-19,http://ufcstats.com/fighter-details/016a8d958883167c
Elaina Maxwell,1978-12-16,http://ufcstats.com/fighter-details/a16ce18149021139
Danylo Voievodkin,2000-07-19,http://ufcstats.com/fighter-details/d73a7c36746fbc5b
Cheyanne Vlismas,1995-06-25,http://ufcstats.com/fighter-details/4959f10a62f3fec3
Dayana Silva,1990-08-27,http://ufcstats.com/fighter-details/b19aecbfbb5508cc
Elvis Sinosic,1971-02-13,http://ufcstats.com/fighter-details/817e0bdf08efce2e
Kiran Singh,2000-07-25,http://ufcstats.com/fighter-details/f985ca2370a37078
Jamey Simmons,1992-09-11,http://ufcstats.com/fighter-details/f0fad0e9f3b65752
Sim Kai Xiong,1997-09-06,http://ufcstats.com/fighter-details/79e2cb1e813f881b
Daniel Gallemore,,http://ufcstats.com/fighter-details/96706c75a2b14164
Mickey Gall,1992-01-22,http://ufcstats.com/fighter-details/9e50097a89442158
Brian Camozzi,1991-06-24,http://ufcstats.com/fighter-details/1999ffb5cebc314f
Michal Martinek,1990-04-19,http://ufcstats.com/fighter-details/9acf42aebe9bb895
Mallory Martin,1994-01-29,http://ufcstats.com/fighter-details/19b7738321cfae42
Imanol Rodriguez,1999-11-15,http://ufcstats.com/fighter-details/6e8349a0a0476d60
Connor Matthews,1992-05-31,http://ufcstats.com/fighter-details/36e78278a77006d4
Arisa Matsuda,1994-12-15,http://ufcstats.com/fighter-details/4c33b3d37955aa85
Steve Cantwell,1986-12-08,http://ufcstats.com/fighter-details/f1f9e48a0d150757
Tim Caron,1987-07-24,http://ufcstats.com/fighter-details/b80ea4880f25c187
Remo Cardarelli,,http://ufcstats.com/fighter-details/e5512a6aed150d8f
Tamires Vidal,1998-07-27,http://ufcstats.com/fighter-details/4f3064faf17aa711
George Mangos,2003-08-19,http://ufcstats.com/fighter-details/122ae3b34275fbb2
Joao Roque,1971-07-22,http://ufcstats.com/fighter-details/0f6528b461e47462
Guilherme Viana,,http://ufcstats.com/fighter-details/393b8e03fb410a78
Renato Verissimo,1973-08-03,http://ufcstats.com/fighter-details/c24b1db4b809d41b
Vince Cachero,1989-11-07,http://ufcstats.com/fighter-details/ed2a8cc402173781
Zhang Zhenyang,,http://ufcstats.com/fighter-details/286e1d61fb315355
Kenneth Alexander,1977-09-25,http://ufcstats.com/fighter-details/8fd76e1b49c00ae2
Cesar Almeida,1988-03-28,http://ufcstats.com/fighter-details/64d47ef881a437a4
Estefani Almeida,1988-10-17,http://ufcstats.com/fighter-details/f16ddfa31236efed
Ericka Almeida,1989-03-05,http://ufcstats.com/fighter-details/67a992d4cff22466
Kaitlin Young,1985-09-15,http://ufcstats.com/fighter-details/79ff6545b0abc685
Philip Perez,,http://ufcstats.com/fighter-details/eee8efec7b951d84
Rolando Perez,,http://ufcstats.com/fighter-details/4a9e305633f3ef47
Sam Adkins,1965-04-26,http://ufcstats.com/fighter-details/0e9869d712e81f8f
Reese Andy,1973-03-31,http://ufcstats.com/fighter-details/46e2ca71fd5089cb
Mario Soto,,http://ufcstats.com/fighter-details/cac3aaa66c20bee1
Miranda Granger,1992-04-13,http://ufcstats.com/fighter-details/7559395ad833c074
Shelton Graves,1985-10-23,http://ufcstats.com/fighter-details/642862d6d63605cd
Ben Sosoli,1989-12-10,http://ufcstats.com/fighter-details/326f94d6cfb1bf25
Alex Zuniga,,http://ufcstats.com/fighter-details/02d808afb96669de
John Adajar,1991-06-22,http://ufcstats.com/fighter-details/989b85f6540c86b1
Ross Pointon,1980-02-18,http://ufcstats.com/fighter-details/7215953cd5c6254d
Hidehiko Yoshida,1969-09-03,http://ufcstats.com/fighter-details/2eae41f61776c60f
Jaime Alvarez,1988-03-08,http://ufcstats.com/fighter-details/4438482bd1d5a029
Andre Amado,1983-10-09,http://ufcstats.com/fighter-details/20821819c401ced8
Ramona Pascual,1988-09-23,http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906
Carls John De Tomas,1996-08-28,http://ufcstats.com/fighter-details/2a4200ead401a9ce
Chad Johnson,1986-07-22,http://ufcstats.com/fighter-details/6ce9a012e4c6020c
Deshaun Johnson,1970-11-15,http://ufcstats.com/fighter-details/bf97ad31eae89429
Antonio Jones,1985-04-12,http://ufcstats.com/fighter-details/f1fd494586ab8d5f
Te Edwards,1990-09-11,http://ufcstats.com/fighter-details/ef44e4ea9050f2ea
Nik Theotikos,,http://ufcstats.com/fighter-details/ca936c67687789e9
Chris Spang,1987-11-26,http://ufcstats.com/fighter-details/411d012af19ecb59
Eli Aronov,1996-06-06,http://ufcstats.com/fighter-details/a90c200c3fbb22c4
Jose Augusto,1992-03-28,http://ufcstats.com/fighter-details/4d3b08ab127c7585
Josh Quinlan,1993-02-06,http://ufcstats.com/fighter-details/876f478f796495f7
Nick Osipczak,1984-12-30,http://ufcstats.com/fighter-details/5b407acfe0ef9b76
Marcos Mariano,1986-10-12,http://ufcstats.com/fighter-details/72e5e5a6edfa8223
Marnic Mann,1993-03-05,http://ufcstats.com/fighter-details/b6203e0492a9336c
Joe Martin,,http://ufcstats.com/fighter-details/325550dab63fb25a
Justin McElfresh,1980-01-04,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
Jackson McVey,1999-03-25,http://ufcstats.com/fighter-details/3eeec2f53cebdf12
Jason McLean,1977-06-03,http://ufcstats.com/fighter-details/8336d7a85ce45481
Brian McLaughlin,1984-05-12,http://ufcstats.com/fighter-details/6488729da7ac1c79
Damonte Robinson,1995-06-10,http://ufcstats.com/fighter-details/2782235b078b72a7
Toki Matsui,1999-09-08,http://ufcstats.com/fighter-details/56cc76c55cee8410
Ronaldo Candido,1989-04-24,http://ufcstats.com/fighter-details/23fbe02caabcd214
Carl Malenko,1970-01-25,http://ufcstats.com/fighter-details/a314687f372b2cec
Kaleio Romero,1996-04-19,http://ufcstats.com/fighter-details/33df417d0017eb0c
Lucas Camacho,1992-12-15,http://ufcstats.com/fighter-details/71d25689f70e4036
Taylor Callens,1991-05-21,http://ufcstats.com/fighter-details/53d471e9bf5f2fc8
Carlos Calderon,1996-02-10,http://ufcstats.com/fighter-details/7d4d7583df7eebf9
Lucas Caldas,1996-05-22,http://ufcstats.com/fighter-details/8661578c8bb80f51
Jacob Silva,1988-02-23,http://ufcstats.com/fighter-details/f6f2ea21a67be3a7
Corey Hill,1978-10-03,http://ufcstats.com/fighter-details/abbc737317f66b81
Greg Velasco,1993-09-23,http://ufcstats.com/fighter-details/34a81ebbce32b06b
Ilima Macfarlane,,http://ufcstats.com/fighter-details/8cf90e41646491fd
Brandon Magana,,http://ufcstats.com/fighter-details/2015c944226ad2df
Roshan Mainam,,http://ufcstats.com/fighter-details/b301292b1bc92bdb
Chelsea Chandler,1990-11-23,http://ufcstats.com/fighter-details/af9efbfd63d39734
Adam Cella,1985-06-26,http://ufcstats.com/fighter-details/b27b8881d7444114
Phil Caracappa,1992-06-05,http://ufcstats.com/fighter-details/bd81a97864acf098
Paul Capaldo,1996-12-27,http://ufcstats.com/fighter-details/83b8fe74224dd642
Gabrielle Holloway,1990-04-15,http://ufcstats.com/fighter-details/e30715382f42b772
Chris Holdsworth,1987-10-24,http://ufcstats.com/fighter-details/fc60ecf0671b9489
An Tuan Ho,2000-09-27,http://ufcstats.com/fighter-details/6c9384138c82962f
Wagner Silva,1987-02-07,http://ufcstats.com/fighter-details/fb79582c410d049e
Josh Bumgarner,1981-05-21,http://ufcstats.com/fighter-details/9900ab86a4c458bd
Aleksa Camur,1995-09-25,http://ufcstats.com/fighter-details/c2a670b22d2e196f
Justin Burlinson,1997-05-19,http://ufcstats.com/fighter-details/dadd80ef954e54ed
Steve Byrnes,1979-08-26,http://ufcstats.com/fighter-details/43612456979e5d5e
Levi Rodrigues Jr.,1996-10-15,http://ufcstats.com/fighter-details/9ac4e43ed56429ed
Greg McIntyre,1980-04-21,http://ufcstats.com/fighter-details/00a905a4a4a2b071
James Gabert,,http://ufcstats.com/fighter-details/fcd8b623892b9a10
Elias Garcia,1992-09-13,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
Jeremia Siregar,1991-07-27,http://ufcstats.com/fighter-details/a7ac3b1b0c4146db
Justin Hawes,1979-01-13,http://ufcstats.com/fighter-details/5c7fc58e782b6842
Darryl Cobb,1980-08-04,http://ufcstats.com/fighter-details/dc6d8256ee3dfba5
Jason Freeman,1976-09-02,http://ufcstats.com/fighter-details/5870bd1eadf4f322
John Franchi,1982-07-16,http://ufcstats.com/fighter-details/b9532d815060de7f
Donavon Frelow,1985-01-20,http://ufcstats.com/fighter-details/9aa56f004b2bca07
Jeremy Freitag,,http://ufcstats.com/fighter-details/a47e9ec288c91067
Kennedy Freeman,1996-11-26,http://ufcstats.com/fighter-details/63d071997c75e3fd
Allen Frye Jr.,1998-04-15,http://ufcstats.com/fighter-details/73a78713bd899f4c
Marcus Silveira,1964-12-09,http://ufcstats.com/fighter-details/f717b6002486f73f
Robbie Ring,2000-07-14,http://ufcstats.com/fighter-details/fa9746fa5d23c202
Donavon Hedrick,1997-03-21,http://ufcstats.com/fighter-details/1004099ab87faa8d
Paul Georgieff,1982-09-22,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
Joe Giannetti,1995-07-05,http://ufcstats.com/fighter-details/946db8a378903cc3
Augusto Mendes,1983-03-03,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49
Kali Robbins,1984-07-05,http://ufcstats.com/fighter-details/610caee730f9b89e
Kristof Midoux,1974-07-30,http://ufcstats.com/fighter-details/5b5b9c6f6f270369
Brian Lo-A-Njoe,1976-01-22,http://ufcstats.com/fighter-details/7abce81b72fbbd9b
Adam Livingston,2001-08-15,http://ufcstats.com/fighter-details/515890922fe9ce96
Amir Sadollah,1980-08-27,http://ufcstats.com/fighter-details/2650e2f846a30f64
Joe Charles,,http://ufcstats.com/fighter-details/19ffeb5e3fffd6d5
Arthur Lopes,1993-02-17,http://ufcstats.com/fighter-details/2aa481e98185e261
Thomas Longacre,,http://ufcstats.com/fighter-details/989be26791d0aad4
Dylan Lockard,1992-05-19,http://ufcstats.com/fighter-details/9caa254991a5a698
Alik Lorenz,1997-01-25,http://ufcstats.com/fighter-details/92b5f4ee9ff40321
Marek Bujlo,1992-10-10,http://ufcstats.com/fighter-details/ac0874309da489b9
Isi Fitikefu,,http://ufcstats.com/fighter-details/b8dc5fbf8338adc5
Aji Susilo,,http://ufcstats.com/fighter-details/22af3546bd967280
Jonathan Contrestano,,http://ufcstats.com/fighter-details/06d4eb8123087123
Guilherme Uriel,1997-02-18,http://ufcstats.com/fighter-details/4252b09f0c8c4472
Cheyden Leialoha,1994-03-15,http://ufcstats.com/fighter-details/98cbbc06074c68a4
Giacomo Lemos,1989-06-23,http://ufcstats.com/fighter-details/f37822d5b3e47517
Malik Lewis,1996-03-04,http://ufcstats.com/fighter-details/f60dbe6e05489c4f
Brandon Lewis,1997-08-02,http://ufcstats.com/fighter-details/6623cb1c27025634
Josh Clopton,1981-07-11,http://ufcstats.com/fighter-details/48e96d9cea6d4ab0
Yukio Sakaguchi,1973-07-26,http://ufcstats.com/fighter-details/94a5aaf573f780ad
Scott Lighty,1978-10-15,http://ufcstats.com/fighter-details/998c8890a8dde1eb
Bia Mesquita,1991-04-07,http://ufcstats.com/fighter-details/eff9074bc066f0f2
Mo Miller,1992-08-10,http://ufcstats.com/fighter-details/39019970ac8543e9
Henry Miller,1969-07-16,http://ufcstats.com/fighter-details/45a2ba3ef82b9700
Mario Rivera,,http://ufcstats.com/fighter-details/0f7210aa8d61af8d
Jay Bogan,,http://ufcstats.com/fighter-details/53c21779d84ceb75
Hayder Hassan,1982-10-20,http://ufcstats.com/fighter-details/cf615eb4b7862c76
Dale Hartt,1979-04-04,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
Joey Hart,1997-06-24,http://ufcstats.com/fighter-details/6412da484125716b
Collin Hart,1989-10-12,http://ufcstats.com/fighter-details/16bf6a73bdd302cd
Micheal Gillmore,1987-03-28,http://ufcstats.com/fighter-details/ce175eaafe867d1f
Luke Stewart,,http://ufcstats.com/fighter-details/27b1a406ac171b19
Maia Stevenson,1982-03-19,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
Takeru Uchida,2002-09-30,http://ufcstats.com/fighter-details/1d76f07ffdd765c2
Phillip Latu,1991-02-17,http://ufcstats.com/fighter-details/09224b76d27007ee
Ryan Larson,1980-12-30,http://ufcstats.com/fighter-details/7107e53ebd7435fb
Icho Larenas,1980-03-12,http://ufcstats.com/fighter-details/49efbdc6c9f650c4
Thanh Le,1985-08-28,http://ufcstats.com/fighter-details/882b3f5a0774d575
Boston Salmon,1990-11-20,http://ufcstats.com/fighter-details/98e946879ba20c0f
Alex Huddleston,1986-08-11,http://ufcstats.com/fighter-details/8b9197746bd3e005
Nick Fiore,1997-12-10,http://ufcstats.com/fighter-details/036e96c1c12b8a59
Bobby Flynn,,http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a
Mike Moreno,,http://ufcstats.com/fighter-details/bb2eee4fb3259c01
Sarah Moras,1988-04-30,http://ufcstats.com/fighter-details/539ed332b3078821
Dustin West,,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4
Karl Reed,1988-10-27,http://ufcstats.com/fighter-details/11337d069261bf3a
Gaston Reyno,1986-11-11,http://ufcstats.com/fighter-details/64db35f7782fe274
Harry Moskowitz,,http://ufcstats.com/fighter-details/4dc496aa0cfc0d95
Santo Curatolo,1995-01-18,http://ufcstats.com/fighter-details/b8b765e320a8db39
Luke Cummo,1980-04-27,http://ufcstats.com/fighter-details/93ce4ac89e3d7652
Emilio Cuellar,,http://ufcstats.com/fighter-details/3aeb69b4a13ff0e8
Deni Daffa,1999-09-08,http://ufcstats.com/fighter-details/d28bef63e7d8d536
Shaheen Santana,1991-06-04,http://ufcstats.com/fighter-details/19809d475ed832d5
Kit Cope,1977-03-17,http://ufcstats.com/fighter-details/ce47f49e5c386a9c
Randy Costa,1994-07-06,http://ufcstats.com/fighter-details/325ad0dd9126d3df
Chris Bostick,,http://ufcstats.com/fighter-details/239224bedeb2c7a4
Eperaim Ginting,1995-11-30,http://ufcstats.com/fighter-details/bad8ed7d714f1493
Max Gimenis,1993-04-14,http://ufcstats.com/fighter-details/6a311920edd73c85
Byron Bloodworth,1983-08-16,http://ufcstats.com/fighter-details/ecdf14f4f8643d39
Bret Bergmark,1973-11-24,http://ufcstats.com/fighter-details/2891c9f7b26b26fc
Dave Beneteau,,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a
Talita Bernardo,1987-03-04,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea
Olivier Murad,1993-12-21,http://ufcstats.com/fighter-details/c3dd69333eb8085a
Ashlee Evans-Smith,1987-07-09,http://ufcstats.com/fighter-details/fc6e681bf6658faf
Zarah Fairn,1983-12-10,http://ufcstats.com/fighter-details/862b0b3375aa4b6e
Bryan Humes,,http://ufcstats.com/fighter-details/b9c75e7fc910f587
Mark Hughes,1973-10-13,http://ufcstats.com/fighter-details/d62bb4d84a7267ba
Josh Shockman,1980-12-29,http://ufcstats.com/fighter-details/821cd80aab70d5f9
Junior Tafa,1996-09-21,http://ufcstats.com/fighter-details/c15fa95b9a12fde4
Luke Fernandez,1995-06-29,http://ufcstats.com/fighter-details/d62e280d0f7b6d6f
Matt Ricehouse,1987-03-11,http://ufcstats.com/fighter-details/343d57cde1a14338
Jose Montanha,1996-08-25,http://ufcstats.com/fighter-details/4e30f2761b6bd3b5
Leonardo Morales,1992-12-22,http://ufcstats.com/fighter-details/45230be0641f3f53
Sofia Montenegro,1999-06-18,http://ufcstats.com/fighter-details/8b1b051038354655
Fiona Muxlow,1977-05-13,http://ufcstats.com/fighter-details/062e57ca1a3c95a8
Max Mustaki,1987-11-07,http://ufcstats.com/fighter-details/f4c40f8a64d3151d
Yura Naito,1996-04-26,http://ufcstats.com/fighter-details/50c469e0cb73be10
Ricky Steele,1988-05-26,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
Marcelo Golm,1992-09-15,http://ufcstats.com/fighter-details/ac29d508d78384c9
Hannah Goldy,1992-05-18,http://ufcstats.com/fighter-details/26e3f3928b1891d9
Kevin Haley,,http://ufcstats.com/fighter-details/439d4bbefd4e6940
Yazan Hajeh,1992-09-04,http://ufcstats.com/fighter-details/4955c524c2a71469
Theo Haig,1996-08-23,http://ufcstats.com/fighter-details/8a213af406eb2dd4
James Hammortree,1983-11-29,http://ufcstats.com/fighter-details/1f77fce698e80488
Nate Smith,1995-04-09,http://ufcstats.com/fighter-details/0bbb69f69c9a2eea
Andrei Kopylov,1965-07-16,http://ufcstats.com/fighter-details/dd39f1ca787a3d9d
Maiju Kujala,1986-02-24,http://ufcstats.com/fighter-details/4e77d070239699e2
Ben Lagman,1986-09-04,http://ufcstats.com/fighter-details/b40e65d71a8d4ce5
Roberto Traven,1968-09-16,http://ufcstats.com/fighter-details/20ec0061400178ca
Jon Murphy,1977-08-09,http://ufcstats.com/fighter-details/1b5c146ee7b86e34
Magno Dias,1995-11-30,http://ufcstats.com/fighter-details/270e84d8174721d2
Syuri Kondo,1989-02-08,http://ufcstats.com/fighter-details/a851c35f58199231
Thomas Diagne,1983-09-03,http://ufcstats.com/fighter-details/8567466ae167216b
John Devine,1978-01-17,http://ufcstats.com/fighter-details/2bcc39af95d6f2e8
Booker DeRousse,1981-03-23,http://ufcstats.com/fighter-details/f2c91b67f71bbeab
Waylon Kennell,,http://ufcstats.com/fighter-details/9b8a73b59be8d786
Adam Khaliev,1984-04-16,http://ufcstats.com/fighter-details/1aba18b5f15d4956
Stefan Klever,,http://ufcstats.com/fighter-details/bc3876891e155bb5
Nick Klein,1995-09-08,http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa
Yorgan De Castro,1986-12-19,http://ufcstats.com/fighter-details/1eff7bc0f815b270
Rafael Del Real,,http://ufcstats.com/fighter-details/e82b2adcaeff71ec
Gloria de Paula,1995-06-10,http://ufcstats.com/fighter-details/5dd180c8b3196786
Jair De Oliveira,1996-05-09,http://ufcstats.com/fighter-details/f14fbb2e55da044c
Taiei Kin,1970-07-08,http://ufcstats.com/fighter-details/c7ac79839e86ce33
Steven Koslow,1997-01-22,http://ufcstats.com/fighter-details/84512339473dd300
Katsuhiko Nagata,1973-10-31,http://ufcstats.com/fighter-details/d5ae8074631762fc
Dan O'Connor,1982-11-17,http://ufcstats.com/fighter-details/69ea0119f6f0dfe0
Ryan Bastianelli,1979-09-07,http://ufcstats.com/fighter-details/29508aff4d93cbbe
Joe Neal,1986-07-29,http://ufcstats.com/fighter-details/5751267660c734cb
Tafon Nchukwi,1994-10-14,http://ufcstats.com/fighter-details/6aae253467e8f9ce
Nghiem Van Y,1999-05-15,http://ufcstats.com/fighter-details/fd08d6536b7b91f0
Lissette Neri,1987-08-05,http://ufcstats.com/fighter-details/f4db63258ecf0613
Khomkrit Niimi,,http://ufcstats.com/fighter-details/52a003d768f10d91
Oluwale Bamgbose,1987-08-04,http://ufcstats.com/fighter-details/04b39f4e8eb59d7c
Shonte Barnes,1987-02-09,http://ufcstats.com/fighter-details/e575b6ff678c1aca
Makoto Takimoto,1979-12-08,http://ufcstats.com/fighter-details/a7724f51e32e763e
Neal Ewing,1985-09-30,http://ufcstats.com/fighter-details/0798f558681d0eb5
Yusaku Kinoshita,2000-08-21,http://ufcstats.com/fighter-details/21b5c82c1b89dab1
Ernesta Kareckaite,1998-07-05,http://ufcstats.com/fighter-details/e4faa79383c9f214
Ryan Keenan,1985-06-15,http://ufcstats.com/fighter-details/a72b20136239ba39
Canaan Kawaihae,1997-08-26,http://ufcstats.com/fighter-details/58d42b9e920b25fc
Lumumba Sayers,1978-06-30,http://ufcstats.com/fighter-details/402ea3b5ee233852
Carli Judice,1999-03-02,http://ufcstats.com/fighter-details/f1ab6f37492c630a
Daichi Kamiya,1999-04-19,http://ufcstats.com/fighter-details/a497e228cce8a64f
Antonio Dos Santos,1988-07-21,http://ufcstats.com/fighter-details/81b8b3fb019dc69d
Matthieu Duclos,1995-04-04,http://ufcstats.com/fighter-details/ec322adbabbfa6e7
Yuneisy Duben,1996-07-08,http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b
Hugo Duarte,1968-08-09,http://ufcstats.com/fighter-details/706404da0775dcbc
Josh Epps,1986-08-23,http://ufcstats.com/fighter-details/984b0c4c6e773a1c
Jodie Esquibel,1986-05-07,http://ufcstats.com/fighter-details/411539901068522f
Chris Indich,1987-04-22,http://ufcstats.com/fighter-details/d5b7fac960e58920
Richard Jacobi,1993-09-28,http://ufcstats.com/fighter-details/46f557bd44da630e
Talita Nogueira,1985-10-13,http://ufcstats.com/fighter-details/a3d1d060f9af97fe
Eric Bedard,1984-09-11,http://ufcstats.com/fighter-details/ce05955c26c3c090
Hugh Pulley,,http://ufcstats.com/fighter-details/308279bd246c211f
Cole Province,1981-01-17,http://ufcstats.com/fighter-details/2a470ad41c22c25a
Istela Nunes,1992-07-23,http://ufcstats.com/fighter-details/efc67b07eed39794
Brendan O'Reilly,1987-06-24,http://ufcstats.com/fighter-details/494b0bfdbac74502
Jordan Bailey,,http://ufcstats.com/fighter-details/34dbcd4dbaf21a36
Izabela Badurek,1991-07-11,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664
Justin Gonzales,1991-04-28,http://ufcstats.com/fighter-details/94535f76f43b466a
Edson Gomez,1991-02-23,http://ufcstats.com/fighter-details/e90f4291f93708e6
Joey Gomez,1986-07-21,http://ufcstats.com/fighter-details/0778f94eb5d588a5
Tresean Gore,1994-06-21,http://ufcstats.com/fighter-details/147e70aa6cc48cfc
Pearl Gonzalez,1986-08-12,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
Andre Gusmao,1977-05-19,http://ufcstats.com/fighter-details/cc300e9aa3063431
Daniel Spitz,1990-07-31,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
Jocelyn Jones-Lybarger,1985-10-04,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959
Jacobi Jones,1996-05-24,http://ufcstats.com/fighter-details/08b01ed84044c6bc
David Terrell,1978-01-09,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
Alexis Dufresne,1990-08-31,http://ufcstats.com/fighter-details/4ae4049426e0161d
Adin Duenas,1988-07-02,http://ufcstats.com/fighter-details/cb6c45b26b0a877a
Shanelle Dyer,2001-04-23,http://ufcstats.com/fighter-details/cfbb3edab781dfd2
Helio Dipp,1979-12-12,http://ufcstats.com/fighter-details/73eb2a552c92a821
Michael Graves,1991-01-08,http://ufcstats.com/fighter-details/3f1d23b01c552a13
Daichi Abe,1991-11-27,http://ufcstats.com/fighter-details/5140122c3eecd307
Mostapha Al-Turk,1973-07-14,http://ufcstats.com/fighter-details/1cf1310684a841f5
Rostem Akman,1991-12-19,http://ufcstats.com/fighter-details/1fc64507a0cb38cf
Ashiek Ajim,1994-06-19,http://ufcstats.com/fighter-details/49dea784f6cfed71
Gilbert Aldana,1977-08-25,http://ufcstats.com/fighter-details/d26934530dc5b248
Elizabeth Phillips,1986-08-20,http://ufcstats.com/fighter-details/dcbf01d605681ad1
Mark Eddiva,1986-02-16,http://ufcstats.com/fighter-details/40ff198adda94b9f
Saul Elizondo,1985-07-17,http://ufcstats.com/fighter-details/e295b96f135d758a
Jon Olav Einemo,1975-12-10,http://ufcstats.com/fighter-details/0577808d22dfe79c
Kasey Tanner,1992-01-11,http://ufcstats.com/fighter-details/078b732efa497f49
Gigo Jara,,http://ufcstats.com/fighter-details/99d5cf1eda8b25c1
Raquel Pa'aluhi,1990-10-14,http://ufcstats.com/fighter-details/373be586f370d400
Ren Ozaki,2001-12-15,http://ufcstats.com/fighter-details/8997ee20b6a43d76
Sasha Palatnikov,1989-03-15,http://ufcstats.com/fighter-details/a6c20202c701e5ca
Ruel Panales,1996-12-07,http://ufcstats.com/fighter-details/2742f028399bf8c7
John Dave Almanza,2004-03-22,http://ufcstats.com/fighter-details/088aa1b19b2dc14a
Kai Yoshida,1999-10-10,http://ufcstats.com/fighter-details/2e517966267a468a
Matej Penaz,1996-10-14,http://ufcstats.com/fighter-details/abd64006fd37298d
Alice Pereira,2005-12-20,http://ufcstats.com/fighter-details/81d2c551886bd5a1
YoungJae Song,1996-01-03,http://ufcstats.com/fighter-details/0efb0d4ebb950fcb
Vik Grujic,1977-02-06,http://ufcstats.com/fighter-details/1e7483dbff40b84b
John Albert,1986-10-13,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
Russell Patrick,1984-09-30,http://ufcstats.com/fighter-details/eafedba0617ced81
Jhonoven Pati,1990-08-29,http://ufcstats.com/fighter-details/6b16024d44eb03a2
Guilherme Pat,1994-04-20,http://ufcstats.com/fighter-details/ba15006c804a8de0
Liam Anderson,1995-01-13,http://ufcstats.com/fighter-details/b03a0c78ca45facf
Hashem Arkhagha,1989-09-11,http://ufcstats.com/fighter-details/9a7ffa80766caa51
Ralph Gracie,1971-05-25,http://ufcstats.com/fighter-details/a9c45a8b21eabadc
Alex Gorgees,1995-08-11,http://ufcstats.com/fighter-details/803bebcfb6d6f506
Neiman Gracie,,http://ufcstats.com/fighter-details/12d855d12a624da2
Rodrigo Gracie,1975-04-11,http://ufcstats.com/fighter-details/36877f0e62b25b96
Daniel Allen,1992-08-10,http://ufcstats.com/fighter-details/adf9a901308fb8e3
Drew Pendleton,1983-12-08,http://ufcstats.com/fighter-details/34b634cb2471bdde
Mohamed Ado,2000-05-03,http://ufcstats.com/fighter-details/7a846fcbf182a7c8
Herdem Alacabek,1991-06-07,http://ufcstats.com/fighter-details/7578cc6bd750206b
Irina Alekseeva,1990-06-27,http://ufcstats.com/fighter-details/103e2e33a60683e1
Brando Pericic,1994-08-03,http://ufcstats.com/fighter-details/d0fd0d9ee560dae7
Rafael Pergentino,2002-01-08,http://ufcstats.com/fighter-details/8d3b4a630b1bf1e6
